id,age,sex,What is your sex?-TEXT,ori,What is your sexual orientation?-TEXT,asian,black,hispanic,native,hawaii,white,other,preferno,language,zip,educ,momeduc,dadeduc,poli,eatmeat,oftmeat,likemeat,goodappear,ethic,environ,goodhealth,partner,cost,avail,taste,badappear,badhealth,percentmeat,percentveg,percentvegan,percentother,compare_point,accurate,admirable,alert,ambitious,amiable,amusing,attentive,capable,cautious,cheerful,clean-cut,clever,competent,composed,confident,considerate,constructive,cool-headed,cooperative,cordial,courteous,cultured,curious,decent,dependable,direct,disciplined,educated,emotional,energetic,enthusiastic,ethical,forgiving,good,grateful,happy,healthy,helpful,honest,honorable,hopeful,humorous,independent,inquisitive,intellectual,kind,lighthearted,likable,logical,mathematical,mature,modest,moral,observant,optimistic,original,outgoing,outstanding,passionate,patient,persistent,persuasive,philosophical,pleasant,positive,practical,proficient,progressive,prompt,punctual,purposeful,rational,refined,relaxed,reliable,responsible,righteous,sensible,skillful,sophisticated,strong-minded,studious,tactful,talkative,tender,thorough,thoughtful,tolerant,tough,trustful,trusting,truthful,understanding,venturesome,well-mannered,wellread,well-spoken,wholesome,witty,absent-minded,abusive,aggressive,aimless,angry,authoritative,bad,bashful,belligerent,boastful,boring,bossy,bragging,careless,cold-hearted,conceited,cruel,cunning,cynical,disagreeable,disturbed,dominating,egotistical,fearful,finicky,foolish,frivolous,frustrated,gloomy,gossipy,greedy,grouchy,gullible,high-strung,hostile,hypochondriac,ill-mannered,ill-tempered,impolite,indifferent,inhibited,insolent,insulting,irresponsible,irritating,jealous,jumpy,lackingimagination,loud-mouthed,maladjusted,malicious,materialistic,meddlesome,mediocre,melancholy,messy,misfit,moody,naive,narrow-minded,nosey,obnoxious,overconfident,pessimistic,petty,phony,possessive,prejudiced,profane,quarrelsome,radical,rash,rebellious,rigid,rude,sad,scheming,scolding,selfish,shallow,short-tempered,showy,shrewd,smug,solemn,spiteful,squeamish,stingy,strict,superficial,superstitious,theatrical,timid,troublesome,underhanded,unreasonable,unreliable,wasteful,weak,wishy-washy,feeltired,feelnervous,needcalm,feelhopeless,feelrestless,sitstill,feeldepressed,nocheer,feeleffort,feelworthless,last30,unablework,nodays,seeprofess,physicalhealth,tip_extrovert,tip_critical,tip_dependable,tip_anxious,tip_open,tip_reserved,tip_sympathetic,tip_disorganized,tip_calm,tip_conventional,oft_drink,typ_drinks,oft_six,cutback,criticized,feltguilty,steadynerves,K10,tip_reservedR,tip_criticalR,tip_disorgR,tip_anxR,tip_convenR,TIPI_Total,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Conscientiousness,TIPI_EmoStab,TIPI_Openness,oftdrink,typdrink,oftsix,AUDITC,cutbk,critic,guilty,nerves,CAGE
R_20OvumWUGnu4ch8,45,1,,1,,,,,,,1,,,English,48216,4,4,4,2,1,3,2,1,2,7,0,1,5,5,1,2,2,90,9,0,1,"Bay City, Michigan",6,2,5,6,5,7,6,6,6,5,3,6,5,5,5,7,5,3,6,7,6,6,7,6,5,3,6,5,6,2,5,6,7,6,6,4,5,7,5,6,6,7,5,7,7,7,7,5,6,5,5,6,6,6,5,6,3,4,7,6,6,5,7,5,6,7,5,7,6,5,6,6,6,6,5,5,3,5,5,5,5,6,6,3,7,5,7,6,6,6,6,5,7,6,6,6,7,5,7,6,1,3,7,3,2,2,7,3,6,6,5,6,6,5,5,1,5,6,2,2,2,6,6,6,5,6,6,5,6,2,5,5,6,2,1,2,2,3,2,7,2,2,5,3,7,6,3,2,6,1,1,5,6,3,7,6,6,6,4,7,3,6,5,2,2,7,5,7,2,6,6,5,1,1,7,7,3,2,1,6,3,5,6,7,5,2,6,1,1,5,5,7,5,5,5,4,3,3,5,3,4,4,4,2,2,3,2,1,4,4,5,10,0,3,2,1,2,5,6,7,7,3,3,2,1,,,1,1,1,1,29,1,7,5,3,6,42,3,14,7,6,12,0,,,,0,0,0,0,0
R_28IhWpypbidfW5M,46,1,,1,,,,1,,,,,,English,33411,7,4,4,3,1,4,4,,,,,,,,,,,,,,,Riviera Beach,7,4,7,4,5,4,7,6,7,5,6,4,6,6,5,7,6,6,6,6,7,6,6,7,6,5,7,7,3,4,5,6,7,7,6,5,5,6,7,6,4,3,4,5,7,6,3,6,6,7,4,6,7,6,5,5,4,4,4,6,4,4,7,6,6,6,7,4,7,7,6,7,7,5,6,6,2,6,6,6,4,6,7,4,4,6,6,7,6,3,3,7,6,4,6,7,7,6,4,2,2,5,2,2,3,2,3,1,3,4,2,1,3,3,2,2,4,5,2,1,2,2,4,3,2,1,3,2,3,2,2,2,2,2,3,2,1,2,3,2,3,3,2,5,2,6,2,2,1,2,3,3,3,2,1,4,3,2,1,2,3,3,4,2,2,5,1,4,2,1,2,2,2,2,3,3,2,2,2,3,2,6,3,3,2,3,2,5,2,1,3,2,2,2,2,3,1,2,2,5,5,5,5,5,5,5,5,5,5,,0,0,0,5,5,3,5,3,5,3,5,3,5,3,1,,,2,2,2,2,50,5,5,5,5,5,50,10,10,10,10,10,0,,,,1,1,1,1,4
R_2Ed7emYhgmmjm6V,29,1,,1,,,,,,,1,,,English,10312,5,4,4,1,1,5,5,,,,,,,,,,,,,,,Jersey City,5,4,6,3,4,5,4,5,4,6,4,5,6,5,5,5,4,6,5,6,6,5,6,5,4,5,4,6,3,6,5,6,4,6,5,6,4,5,5,4,4,6,6,6,6,5,6,5,6,5,2,5,5,4,5,5,4,5,4,4,4,3,5,5,5,5,5,6,4,4,4,6,5,5,4,5,5,5,4,5,4,5,5,6,4,4,4,6,3,5,5,4,6,5,6,6,5,5,5,4,2,2,5,4,3,2,2,2,3,4,2,3,5,2,2,2,3,5,3,2,3,4,2,2,3,3,4,3,4,3,4,3,2,2,2,2,2,3,5,4,2,2,4,2,2,2,4,3,2,2,3,2,3,2,3,2,3,3,2,3,5,3,4,4,2,3,2,3,2,2,3,2,3,2,2,2,4,4,4,2,3,3,3,4,4,2,2,4,3,2,4,3,2,2,2,4,4,2,3,1,1,1,1,1,1,1,1,1,1,5,0,0,0,5,6,4,5,2,7,3,5,4,5,2,4,2,3,1,2,2,2,10,5,4,4,6,6,53,11,9,9,11,13,3,1,2,6,0,1,1,1,3
R_1rwVpFEaBXkLNwD,36,1,,1,,,,,,,1,,,English,19101,5,5,5,2,1,4,5,0,0,0,7,0,7,6,0,0,0,90,10,0,0,Philadelphia city,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,3,6,5,6,6,6,4,3,6,6,6,7,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,7,4,6,6,6,6,6,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,3,2,6,2,6,5,2,3,6,4,1,,,2,2,2,2,50,3,6,5,6,4,47,6,8,11,12,10,0,,,,1,1,1,1,4
R_ANlpPFIcLJ2e1Lr,42,1,,1,,,,,,,1,,,English,14303,4,4,3,3,1,3,3,,,,,,,,,,,,,,,Niagara Falls,6,6,6,5,6,7,6,6,6,5,3,6,6,6,6,7,6,6,6,7,7,5,6,6,7,6,6,6,2,5,6,7,5,6,6,6,6,7,7,6,6,7,6,6,6,6,6,6,7,6,6,7,7,4,6,6,3,5,5,5,7,5,6,6,7,7,6,5,6,6,6,6,4,6,6,6,2,6,6,6,5,6,6,2,5,6,6,6,5,6,7,7,6,4,6,6,7,6,7,3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,,,,5,3,1,6,1,5,6,6,1,6,2,2,1,1,2,2,2,2,50,2,7,7,7,6,55,5,13,13,13,11,1,0,0,1,1,1,1,1,4
R_3EnVuCvF8jcHkNW,28,1,,1,,1,,,,,,,,English,33028,5,2,2,3,1,5,5,,,,,,,,,,,,,,,Miami,1,1,5,1,1,1,5,1,1,1,1,1,1,4,1,1,5,1,1,1,1,1,5,3,1,1,1,4,1,5,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,6,5,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,6,1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,6,1,6,1,7,1,7,1,7,1,1,,,2,2,2,2,50,7,7,7,7,7,68,13,14,13,14,14,0,,,,1,1,1,1,4
R_PNvNAyjaTc4w0Ap,27,1,,1,,,,,,,1,,,English,3104,5,5,5,2,1,2,2,,,,,,,,,,,,,,,"Manchester, New Hampshire",4,5,5,6,6,3,5,6,7,3,7,6,4,6,3,6,4,5,6,6,6,6,5,5,6,3,6,6,2,2,2,6,4,5,4,4,5,6,6,7,4,3,6,3,6,4,3,4,6,4,4,4,4,5,4,4,3,4,2,5,3,3,6,6,4,4,5,5,6,6,4,6,6,4,6,6,3,5,5,6,3,7,6,2,5,7,6,4,2,5,2,6,4,2,6,7,7,5,6,1,1,1,2,2,1,1,4,2,1,5,3,1,2,1,5,1,3,6,2,1,1,5,1,4,1,5,1,5,2,4,3,1,5,1,2,1,1,2,6,6,3,1,1,3,3,6,1,1,2,2,5,1,2,6,1,3,4,1,2,1,3,3,5,5,4,2,1,2,2,1,2,2,2,2,4,1,1,2,4,2,2,6,5,6,2,4,5,5,5,1,1,5,1,2,2,2,1,4,5,5,3,4,5,3,3,5,5,4,5,5,1,1,0,5,1,1,6,4,5,6,6,1,7,3,3,1,1,2,2,2,2,42,2,7,7,4,5,50,3,13,13,11,10,2,0,0,2,1,1,1,1,4
R_2BxIn42JB1u5X2V,31,2,,1,,,,,,,1,,,Englisgh,6880,5,4,5,2,1,2,2,,,,,,,,,,,,,,,"Portland, ME",6,6,5,3,6,6,6,6,5,3,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,3,5,6,3,3,6,6,5,6,6,6,5,6,6,5,5,6,5,6,6,6,6,6,7,5,7,6,5,5,5,3,2,5,3,5,3,3,3,6,6,6,5,5,5,6,5,6,5,6,6,7,5,6,5,5,7,5,5,2,5,5,6,6,5,6,6,6,6,5,6,5,6,5,6,1,1,1,5,1,1,2,3,1,1,2,1,1,2,2,1,1,3,5,2,2,1,1,2,1,2,5,2,2,1,1,2,2,2,1,1,2,2,2,3,5,2,2,2,3,2,2,2,2,2,1,1,1,3,2,3,2,2,2,1,1,2,3,3,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,1,3,1,2,1,2,3,1,1,1,5,3,2,1,2,2,1,3,1,4,4,5,5,5,5,5,5,5,5,5,0,0,0,5,3,2,6,2,5,6,6,2,6,3,4,1,1,2,2,2,2,48,2,6,6,6,5,51,5,12,12,12,10,3,0,0,3,1,1,1,1,4
R_2cnFe4EInQLIKAI,44,2,,1,,1,,,,,1,,,english,48047,4,4,4,4,1,4,3,0,0,0,9,0,8,5,5,0,0,95,0,0,0,Michigan's thumb area,6,6,5,5,5,4,5,6,6,4,5,6,6,5,6,6,6,6,4,6,6,2,6,6,6,5,4,5,6,4,4,6,4,6,6,4,6,6,4,5,3,5,6,6,6,6,6,6,5,5,6,6,5,6,2,6,6,5,4,3,6,5,6,6,4,6,6,2,3,2,6,5,4,3,6,6,2,6,6,3,6,6,3,6,6,5,6,5,6,2,2,6,6,6,6,6,5,5,4,3,1,2,2,2,6,2,2,2,4,2,4,2,1,2,2,1,2,5,4,2,6,2,2,5,2,1,5,4,1,2,2,3,5,2,2,2,2,2,2,4,2,2,2,2,2,5,2,2,2,2,2,2,2,6,2,2,6,2,5,6,2,2,5,1,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,5,2,3,4,2,3,1,3,3,5,4,0,3,0,4,5,3,7,4,4,5,6,2,6,1,1,,,2,2,2,2,31,3,5,6,4,7,53,8,11,13,10,11,0,,,,1,1,1,1,4
R_W1bEbeuhLbsLB6x,32,1,,1,,,,,,,1,,,english,1036,5,5,5,2,2,,,,,,,,,,,,,,,,,San Diego,5,6,5,6,6,6,6,6,6,5,6,6,6,6,5,5,6,5,6,5,5,6,5,6,7,5,6,6,7,7,6,6,7,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,5,7,5,5,6,6,6,6,6,6,5,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,7,6,6,5,5,5,5,6,6,5,5,6,7,6,7,6,6,5,6,5,6,3,2,4,2,2,5,4,3,2,4,2,4,5,2,2,2,1,5,2,2,3,4,3,3,2,1,5,2,2,4,3,2,2,3,2,3,2,3,1,5,2,2,2,3,5,5,3,2,1,3,2,5,4,2,4,1,3,3,3,3,3,5,5,2,2,3,3,3,2,3,3,1,3,5,2,2,2,3,5,5,3,4,4,3,3,1,2,3,5,3,2,5,3,2,3,1,3,1,2,2,5,4,5,5,5,5,5,5,5,5,,6,5,7,5,6,3,5,3,4,3,6,3,5,4,4,1,2,2,2,2,2,49,5,5,5,5,4,50,11,11,10,10,8,3,0,1,4,1,1,1,1,4
R_3PpYfUCnGxmDihM,30,1,,1,,,,1,,,1,,,English,60187,5,5,4,2,1,3,3,,,,,,,,,,,,,,,"Ann Arbor, MI",5,6,6,6,5,4,6,6,5,4,6,6,7,6,5,6,5,6,5,6,6,5,7,5,6,6,5,6,6,6,5,4,7,5,7,6,3,6,6,5,5,3,6,6,6,5,4,3,6,6,5,5,6,6,4,6,6,5,6,6,5,7,6,5,5,5,6,6,5,3,5,6,3,5,5,6,2,6,5,5,6,3,6,5,7,6,6,7,6,6,6,6,6,5,5,6,5,3,5,2,2,3,3,2,2,2,2,5,1,1,2,2,2,3,2,2,5,3,2,1,5,4,2,3,3,5,2,2,5,2,2,3,5,2,2,2,3,2,1,2,3,3,3,2,2,3,2,4,2,2,2,2,3,2,5,3,5,4,2,2,3,4,2,2,1,2,2,1,2,5,2,2,2,3,5,1,2,4,2,5,2,1,2,4,1,2,2,2,3,2,3,3,2,3,2,3,4,2,3,4,4,5,5,4,5,5,5,4,5,4,2,2,0,5,6,5,5,3,5,2,6,2,5,1,4,2,3,1,1,1,1,46,6,3,6,5,7,54,12,9,11,10,12,3,1,2,6,0,0,0,0,0
R_1jiwG1TGru1QtO1,21,1,,1,,,1,,,,,,,English,30094,4,5,5,1,1,3,3,,,,,,,,,,,,,,,Atlanta,6,6,6,7,7,6,6,6,6,3,6,6,6,6,6,6,6,6,7,6,6,6,7,7,7,6,6,6,3,6,6,6,6,6,6,6,6,7,7,6,6,7,7,6,7,6,7,6,7,7,7,6,6,6,3,7,3,6,6,6,6,6,6,7,4,6,7,7,6,7,6,7,6,6,7,6,6,6,6,4,7,3,6,6,7,6,6,7,6,7,6,6,6,6,7,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,1,1,1,1,1,5,1,1,1,5,1,1,2,1,1,1,1,3,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,5,5,1,1,1,6,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,5,1,1,1,1,1,1,1,3,4,5,3,3,5,3,5,3,5,,8,5,0,5,2,1,5,6,5,5,6,1,5,1,3,1,1,2,2,2,2,39,3,7,7,2,7,49,5,13,12,7,12,2,0,0,2,1,1,1,1,4
R_1rJQ2gCPUN7NM75,22,1,,3,,,1,1,,,1,,,English,48051,5,4,3,2,1,4,4,,,,,,,,,,,,,,,Chesterfield,6,6,5,6,6,7,6,6,6,4,6,6,6,5,6,6,6,6,5,6,6,7,7,6,6,3,5,7,5,5,5,5,6,5,6,5,5,6,5,5,6,7,7,5,6,5,6,6,7,5,6,6,6,7,5,6,2,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,4,6,6,5,6,5,5,5,7,5,4,5,6,6,6,5,6,6,5,7,5,6,6,4,5,6,1,2,2,3,4,4,3,5,1,4,2,2,4,2,2,3,1,4,3,2,3,2,2,5,4,2,2,3,3,3,2,4,2,4,3,5,3,3,2,5,5,4,3,2,2,5,5,1,2,4,2,5,3,3,6,3,2,4,2,1,3,2,2,4,2,3,5,1,4,1,2,2,2,2,3,5,2,3,4,1,4,2,3,2,4,5,4,2,3,3,6,2,6,2,3,2,3,4,2,4,2,1,3,4,1,2,4,4,3,4,5,3,10,0,5,1,1,6,7,7,7,5,3,4,5,2,1,1,1,1,1,2,28,1,7,5,1,3,40,2,12,11,5,10,1,0,0,1,0,0,0,1,1
R_1r6ebSD3J0GImnv,28,1,,1,,,,,,,1,,,English,8844,5,2,3,4,1,4,4,,,,,,,,,,,,,,,"Somerset, NJ",6,6,5,7,5,6,6,6,5,5,3,6,6,5,6,6,6,5,4,5,6,4,6,5,6,5,5,6,5,4,6,6,2,6,6,6,6,5,7,5,6,6,6,6,7,5,4,5,7,5,5,6,6,7,7,6,2,6,6,7,6,5,7,5,7,6,6,5,6,6,6,6,5,7,6,5,5,5,5,5,6,4,6,2,4,6,5,5,6,2,1,6,6,6,6,4,5,6,6,1,1,3,1,1,1,1,2,1,2,3,1,1,1,2,4,1,1,3,3,1,4,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,4,2,1,1,2,1,1,4,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,3,1,1,3,1,1,1,1,1,1,1,2,1,3,1,4,5,5,5,5,5,5,5,4,5,5,0,0,0,5,1,1,6,2,7,7,5,2,6,1,4,2,2,2,2,2,2,48,1,7,6,6,7,52,2,12,12,12,14,3,1,1,5,1,1,1,1,4
R_1ir55Jwlw9NU09H,30,2,,3,,,1,,,,,,,English,7111,5,5,5,4,1,5,5,,,,,,,,,,,,,,,"Budd Lake, NJ",6,5,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,7,7,4,7,5,5,5,6,5,6,6,6,6,6,5,6,7,5,6,6,6,6,6,5,7,5,6,6,6,6,7,6,4,6,5,5,4,6,6,7,6,6,7,6,6,6,7,6,6,7,6,6,7,6,4,6,5,6,5,6,6,6,3,5,5,5,5,5,7,6,6,6,5,3,2,2,2,2,3,3,1,2,2,3,5,4,3,3,3,1,4,4,3,2,3,3,3,4,3,2,2,2,2,4,1,2,3,2,1,2,3,3,4,3,2,2,2,3,4,2,2,2,2,2,2,4,2,3,3,2,3,1,3,3,3,3,3,3,4,3,3,2,3,2,3,3,4,3,2,2,3,3,4,3,3,3,3,2,3,3,2,5,1,3,3,2,2,2,3,3,3,2,1,4,5,5,4,4,4,4,4,4,5,4,2,5,0,5,5,5,6,3,6,7,7,3,4,3,2,2,1,1,2,1,2,43,1,3,5,5,5,47,6,10,11,9,11,1,1,0,2,0,1,0,1,2
R_4PnOeGSpiE9FRKh,32,2,,2,,,,,,,1,,,English,60477,5,4,3,2,1,3,3,,,,,,,,,,,,,,,Illinois,3,3,4,2,4,3,4,3,5,2,6,4,2,3,1,4,4,3,4,5,6,5,5,4,3,2,3,5,4,3,2,5,4,4,5,1,4,3,5,5,2,4,3,5,5,4,2,3,5,6,3,5,4,3,2,4,1,2,4,3,2,2,3,4,2,5,3,5,5,6,3,5,5,1,4,4,4,5,3,4,4,3,5,2,3,3,4,5,2,2,2,5,4,2,5,5,3,4,4,7,2,2,6,5,1,4,7,2,1,4,2,2,5,4,3,3,3,6,4,4,2,2,6,5,4,3,6,6,3,4,4,3,5,3,5,2,4,3,5,6,2,2,5,4,4,6,3,2,5,2,3,3,6,7,5,5,5,2,4,2,4,1,6,4,3,3,3,2,2,5,2,3,5,3,7,3,2,4,4,3,2,4,2,4,3,5,5,4,3,2,3,7,2,2,4,5,3,7,5,2,1,3,2,3,3,1,3,2,1,5,2,12,0,5,1,4,3,7,4,7,4,5,2,4,4,3,4,1,2,1,2,21,1,4,3,1,4,27,2,8,6,3,8,3,2,3,8,0,1,0,1,2
R_3EAzSdcc8dBTFKw,27,2,,3,,,,,,,1,,,english,15466,4,5,3,2,1,3,2,7,9,9,6,0,4,5,7,0,5,90,10,7,0,"Pittsburgh, PA",5,5,4,5,6,5,3,6,4,5,3,5,5,5,5,6,6,5,4,5,5,5,6,5,5,5,6,6,5,6,6,4,4,5,5,4,5,5,5,6,6,5,6,5,4,5,5,5,5,4,4,5,4,6,5,5,4,5,6,5,5,4,3,5,5,5,6,4,4,5,4,4,3,6,5,4,4,5,6,3,6,6,4,5,3,4,5,5,6,3,5,4,4,4,5,5,4,4,5,4,5,5,3,5,5,5,3,4,4,4,4,4,4,4,3,4,5,3,4,2,3,4,4,4,4,5,4,5,5,4,5,5,3,3,4,2,4,3,3,5,5,4,5,4,3,5,5,4,3,3,4,4,3,4,4,4,3,5,4,5,4,5,3,4,4,3,3,4,5,4,3,4,5,3,4,4,3,5,5,4,4,4,4,4,5,4,5,4,5,3,5,3,5,5,5,4,5,3,4,3,1,1,1,1,1,4,1,1,1,5,2,0,0,4,3,2,6,1,7,5,6,4,6,1,2,3,3,1,2,1,2,15,3,6,4,7,7,55,6,12,10,13,14,1,2,2,5,0,1,0,1,2
R_2zABi21nbanUNbB,34,2,,1,,,,,,,1,,,English,79102,4,4,7,4,1,4,4,,,,,,,,,,,,,,,Amarillo,6,5,6,3,6,5,6,6,7,5,6,6,6,6,3,7,4,6,6,6,7,5,3,6,6,3,7,6,5,5,3,7,7,6,4,6,7,6,6,6,7,3,6,6,6,7,6,6,7,2,7,6,7,7,7,4,2,4,5,7,5,6,6,6,7,6,6,3,6,7,6,7,6,6,7,7,6,6,6,7,7,6,6,2,6,6,6,5,3,5,5,6,7,2,6,5,6,3,4,1,1,1,1,1,1,1,5,1,1,5,6,1,1,1,1,1,6,1,1,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,4,6,1,1,1,1,1,5,1,1,1,1,2,5,1,1,1,1,1,1,1,7,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,3,1,7,1,5,1,1,1,5,1,1,1,1,1,3,1,4,5,5,5,4,5,5,5,5,5,5,0,0,0,5,1,1,7,3,4,7,7,1,6,4,2,1,1,2,2,2,2,48,1,7,7,5,4,49,2,14,14,11,8,1,0,0,1,1,1,1,1,4
R_QaaMKPb49KbVAyt,32,1,,1,,,,,,,1,,,English,15110,5,5,5,2,1,4,5,5,5,7,5,3,6,8,10,2,1,100,0,0,0,Duquesne,4,6,3,5,1,7,3,6,3,5,1,6,6,2,7,4,1,1,2,3,2,6,6,5,1,5,1,4,1,4,5,5,4,4,3,5,5,3,5,4,4,5,6,1,6,1,2,5,6,4,6,3,2,3,5,6,7,6,6,1,7,6,3,7,6,6,2,5,4,1,5,2,2,4,5,2,4,1,7,6,6,4,1,1,1,3,3,3,5,5,4,6,6,1,3,3,6,1,3,1,1,4,1,3,7,1,1,2,1,1,6,5,7,2,1,1,1,5,1,1,7,4,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,5,1,1,1,7,1,1,4,1,1,1,1,6,1,1,1,1,1,4,1,1,6,2,7,1,1,1,6,1,1,1,1,1,7,1,4,1,1,1,3,2,4,5,1,1,1,1,1,1,3,2,1,1,1,1,1,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,,,,5,6,6,1,1,7,1,3,6,7,2,1,,,2,2,2,2,50,7,2,2,7,6,48,13,5,3,14,13,0,,,,1,1,1,1,4
R_ut5x1DoCqxCe8AF,24,1,,2,,,,,,,1,,,English,30635,3,5,8,1,1,3,3,,,,,,,,,,,,,,,Bay City,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,,,,,7,1,7,1,7,4,7,1,7,1,1,,,2,2,2,2,50,4,7,7,7,7,67,11,14,14,14,14,0,,,,1,1,1,1,4
R_rfMG0cwmbVmhpXH,37,1,,1,,,,,,,1,,,English,55316,4,3,3,4,1,5,5,,,,,,,,,,,,,,,North Carolina,6,5,6,5,4,5,6,6,6,5,3,6,5,5,6,6,5,4,5,6,5,4,6,5,5,5,5,5,3,4,5,6,3,5,5,6,5,6,6,5,5,5,6,6,4,5,5,5,6,4,5,5,6,7,4,4,4,4,6,3,3,3,3,5,5,6,5,4,3,3,5,6,3,4,6,5,5,5,6,5,6,4,5,6,3,6,5,4,5,6,4,6,5,5,5,3,4,4,5,5,2,4,4,2,5,3,3,3,5,3,4,5,5,2,5,2,5,4,2,3,5,5,3,4,5,5,3,3,5,5,3,2,5,3,2,5,4,3,2,3,4,2,5,3,2,3,2,5,2,2,5,3,3,3,5,1,4,2,3,5,3,5,5,1,2,3,3,5,3,3,3,5,4,3,3,3,3,5,5,5,5,5,3,3,2,5,3,3,3,5,3,3,3,3,3,3,5,2,3,3,4,5,5,4,4,4,5,4,5,5,0,0,0,5,5,4,6,4,6,3,4,5,4,2,5,2,3,2,2,1,1,43,5,4,3,4,6,47,10,8,9,8,12,4,1,2,7,1,1,0,0,2
